168, -10.8672, -1.74498, 5.03979
169, -10.8703, -1.74651, 5.049
170, -10.8733, -1.74759, 5.05769
171, -10.8764, -1.74887, 5.06685
172, -10.8796, -1.75043, 5.07601
173, -10.8829, -1.75177, 5.08551
174, -10.8858, -1.75313, 5.09455
175, -10.889, -1.75456, 5.10391
176, -10.8922, -1.75583, 5.11347
177, -10.8954, -1.75728, 5.12291
178, -10.8986, -1.75868, 5.13232
179, -10.9017, -1.76016, 5.14183
180, -10.905, -1.7616, 5.15156
181, -10.9082, -1.76295, 5.16101
182, -10.9115, -1.76439, 5.17088
183, -10.9149, -1.76586, 5.18078
184, -10.9182, -1.76734, 5.19079
185, -10.9214, -1.76888, 5.20071
186, -10.9249, -1.77007, 5.21076
187, -10.9283, -1.77161, 5.22069
188, -10.9316, -1.77316, 5.2308
189, -10.935, -1.77467, 5.24088
190, -10.9383, -1.77615, 5.25085
191, -10.9418, -1.77755, 5.26131
192, -10.9451, -1.7791, 5.27154
193, -10.9486, -1.78077, 5.28175
194, -10.9522, -1.78222, 5.29245
195, -10.9557, -1.78371, 5.30288
196, -10.9591, -1.7854, 5.31327
197, -10.9628, -1.78693, 5.32437
198, -10.9664, -1.7883, 5.33461
199, -10.9698, -1.79003, 5.34561
200, -10.9735, -1.79145, 5.35618
201, -10.9771, -1.79312, 5.36719
202, -10.9807, -1.79467, 5.37819
203, -10.9843, -1.79631, 5.38893
204, -10.9881, -1.79804, 5.39989
205, -10.9918, -1.79953, 5.41083
206, -10.9954, -1.8012, 5.42195
207, -10.9992, -1.80289, 5.43312
208, -11.0028, -1.80456, 5.44423
209, -11.0065, -1.80635, 5.45567
210, -11.0104, -1.80801, 5.46673
211, -11.0143, -1.80962, 5.47814
212, -11.018, -1.8114, 5.48958
213, -11.0216, -1.81315, 5.50086
214, -11.0256, -1.8148, 5.51233
215, -11.0295, -1.81643, 5.52408
216, -11.0332, -1.81822, 5.53563
217, -11.0374, -1.81972, 5.54744
218, -11.0411, -1.82165, 5.55931
219, -11.0449, -1.82342, 5.57094
220, -11.0489, -1.82516, 5.58311
221, -11.0529, -1.82686, 5.59511
222, -11.0571, -1.82859, 5.60724
223, -11.061, -1.83049, 5.6194
224, -11.065, -1.83218, 5.63116
225, -11.0689, -1.83424, 5.64341
226, -11.0729, -1.83605, 5.65553
227, -11.0769, -1.83775, 5.66766
228, -11.081, -1.83968, 5.67992
229, -11.085, -1.84159, 5.69217
230, -11.0892, -1.84346, 5.70471
231, -11.0933, -1.84529, 5.71686
232, -11.0974, -1.84718, 5.72945
233, -11.1017, -1.84892, 5.74178
234, -11.1058, -1.85086, 5.75426
235, -11.1101, -1.85268, 5.76714
236, -11.1143, -1.85457, 5.7799
237, -11.1184, -1.85659, 5.79231
238, -11.1227, -1.85848, 5.80541
239, -11.1269, -1.86035, 5.81791
240, -11.1311, -1.86237, 5.83099
241, -11.1356, -1.86414, 5.84365
242, -11.1401, -1.86594, 5.85673
243, -11.1442, -1.8681, 5.86942
244, -11.149, -1.86995, 5.88252
245, -11.1533, -1.87206, 5.8958
246, -11.1578, -1.87389, 5.90886
247, -11.1621, -1.87577, 5.92207
248, -11.1667, -1.87781, 5.93535
249, -11.171, -1.87998, 5.94844
250, -11.1756, -1.8817, 5.96192
251, -11.18, -1.88365, 5.97523
252, -11.1845, -1.88568, 5.98884
253, -11.1893, -1.88757, 6.00233
254, -11.1937, -1.88959, 6.01611
255, -11.1983, -1.89152, 6.02956
256, -11.2029, -1.89376, 6.04282
257, -11.207, -1.89563, 6.05641
258, -11.2117, -1.89753, 6.07006
259, -11.2161, -1.89958, 6.0834
260, -11.2206, -1.9022, 6.0978
261, -11.2249, -1.90371, 6.11061
262, -11.2297, -1.9059, 6.12498
263, -11.2343, -1.90805, 6.13939
264, -11.2382, -1.91037, 6.15224
265, -11.2435, -1.91226, 6.16755
266, -11.2483, -1.91422, 6.18087
267, -11.2527, -1.91652, 6.19419
268, -11.2564, -1.91854, 6.20713
269, -11.2619, -1.92063, 6.22209
270, -11.2657, -1.9222, 6.23285
271, -11.2699, -1.92304, 6.24334
272, -11.2749, -1.92515, 6.25771
273, -11.2797, -1.92738, 6.27085
274, -11.2844, -1.92948, 6.28503
275, -11.289, -1.93136, 6.29884
276, -11.2942, -1.93351, 6.31465
277, -11.2989, -1.93587, 6.32815
278, -11.3035, -1.93806, 6.34268
279, -11.3085, -1.94013, 6.35662
280, -11.3135, -1.94189, 6.37122
281, -11.3183, -1.94461, 6.38567
282, -11.3234, -1.94618, 6.39977
283, -11.3281, -1.94867, 6.41349
284, -11.3325, -1.951, 6.42876
285, -11.3379, -1.9529, 6.44416
286, -11.3429, -1.95479, 6.45795
287, -11.3476, -1.95764, 6.47213
288, -11.3528, -1.9594, 6.48781
289, -11.3579, -1.96127, 6.50337
290, -11.3624, -1.96334, 6.51696
291, -11.3681, -1.96615, 6.53255
292, -11.3735, -1.96818, 6.5476
293, -11.3786, -1.97019, 6.56288
294, -11.3822, -1.97309, 6.57543
295, -11.3876, -1.97521, 6.59147
296, -11.3928, -1.97687, 6.60646
297, -11.3981, -1.97909, 6.62203
298, -11.4038, -1.98182, 6.63843
299, -11.4075, -1.98439, 6.65083
300, -11.4139, -1.98596, 6.669
301, -11.4179, -1.98813, 6.6807
302, -11.423, -1.99042, 6.69656
303, -11.4281, -1.99263, 6.71183
304, -11.4327, -1.99521, 6.72602
305, -11.4385, -1.99758, 6.74189
306, -11.4429, -1.99989, 6.75661
307, -11.4478, -2.00221, 6.77239
308, -11.4529, -2.00401, 6.7867
309, -11.4585, -2.00719, 6.80455
310, -11.4634, -2.00906, 6.81812
311, -11.4683, -2.01088, 6.83402
312, -11.4731, -2.0132, 6.84655
313, -11.4778, -2.01514, 6.86129
314, -11.4832, -2.01797, 6.87848
315, -11.4885, -2.01956, 6.89311
316, -11.4938, -2.02179, 6.90893
317, -11.4979, -2.02406, 6.92186
318, -11.5034, -2.02697, 6.93745
319, -11.5081, -2.02873, 6.9521
320, -11.5132, -2.03087, 6.96677
321, -11.519, -2.03332, 6.98356
322, -11.5238, -2.0352, 6.9951
323, -11.5289, -2.03722, 7.01295
324, -11.5343, -2.04004, 7.02933
325, -11.5401, -2.04186, 7.04462
326, -11.5439, -2.04442, 7.0576
327, -11.5495, -2.04641, 7.07244
328, -11.5536, -2.04905, 7.08476
329, -11.5586, -2.05076, 7.09951
330, -11.5638, -2.05417, 7.11583
331, -11.5703, -2.05575, 7.13573
332, -11.5747, -2.05772, 7.14714
333, -11.5797, -2.06032, 7.16251
334, -11.5849, -2.06258, 7.17908
335, -11.5908, -2.06448, 7.19488
336, -11.5963, -2.06622, 7.21077
337, -11.6009, -2.06948, 7.22608
338, -11.6051, -2.07157, 7.2385
339, -11.6102, -2.07318, 7.25179
340, -11.6153, -2.07584, 7.26913
341, -11.6205, -2.07873, 7.28517
342, -11.6256, -2.08071, 7.29877
343, -11.63, -2.08281, 7.31433
344, -11.635, -2.08537, 7.3291
345, -11.6407, -2.08784, 7.34678
346, -11.6453, -2.09007, 7.35992
347, -11.6509, -2.09195, 7.376
348, -11.656, -2.09435, 7.39169
349, -11.6602, -2.09655, 7.40435
350, -11.6663, -2.09867, 7.42254
351, -11.6712, -2.10072, 7.43807
352, -11.6761, -2.10321, 7.45346
353, -11.6811, -2.10542, 7.46733
354, -11.6853, -2.10793, 7.48186
355, -11.6904, -2.11018, 7.49659
356, -11.6954, -2.11263, 7.51159
357, -11.7009, -2.11414, 7.52618
358, -11.7056, -2.11686, 7.54118
359, -11.7105, -2.11925, 7.55678
360, -11.7161, -2.12124, 7.57135
361, -11.7205, -2.12331, 7.58632
362, -11.7257, -2.12573, 7.60265
363, -11.7305, -2.12837, 7.61657
364, -11.7358, -2.13042, 7.63177
365, -11.741, -2.13247, 7.64705
366, -11.7453, -2.13502, 7.66071
367, -11.7505, -2.13732, 7.6754
368, -11.7564, -2.13903, 7.6908
369, -11.7617, -2.14101, 7.70663
370, -11.7664, -2.14348, 7.72231
371, -11.7716, -2.14554, 7.73717
372, -11.7763, -2.14791, 7.75147
373, -11.7811, -2.15041, 7.76763
374, -11.786, -2.15258, 7.78046
375, -11.7908, -2.15461, 7.79554
376, -11.7965, -2.15667, 7.81134
377, -11.8014, -2.15912, 7.82762
378, -11.807, -2.1612, 7.84196
379, -11.8115, -2.16351, 7.85517
380, -11.8169, -2.16484, 7.87145
381, -11.8221, -2.16749, 7.88584
382, -11.8267, -2.1705, 7.90156
383, -11.832, -2.17173, 7.9156
384, -11.8371, -2.17418, 7.93159
385, -11.8418, -2.17682, 7.94655
386, -11.8475, -2.17892, 7.96183
387, -11.8518, -2.18099, 7.97522
388, -11.8565, -2.18334, 7.98991
389, -11.8626, -2.18586, 8.00568
390, -11.8667, -2.18713, 8.01971
391, -11.8725, -2.18902, 8.03517
392, -11.8763, -2.1921, 8.0494
393, -11.8811, -2.19465, 8.06302
394, -11.8864, -2.19566, 8.07792
395, -11.8919, -2.19853, 8.09363
396, -11.8968, -2.2007, 8.1084
397, -11.9018, -2.20316, 8.12358
398, -11.9063, -2.20508, 8.13738
399, -11.9115, -2.20701, 8.15272
400, -11.9166, -2.2096, 8.16705
401, -11.9211, -2.21132, 8.18167
402, -11.9259, -2.21348, 8.19593
403, -11.9313, -2.2159, 8.21059
404, -11.936, -2.21799, 8.22451
405, -11.9411, -2.22035, 8.23906
406, -11.9462, -2.2224, 8.25386
407, -11.9514, -2.22484, 8.2681
408, -11.9562, -2.22683, 8.28275
409, -11.9613, -2.22879, 8.29757
410, -11.9661, -2.23087, 8.31213
411, -11.9704, -2.23316, 8.32526
412, -11.9758, -2.23518, 8.34035
413, -11.9804, -2.23732, 8.35336
414, -11.985, -2.2394, 8.36908
415, -11.9893, -2.24196, 8.38222
416, -11.9938, -2.24411, 8.39705
417, -11.9991, -2.2459, 8.41132
418, -12.0034, -2.24785, 8.42474
419, -12.0084, -2.25071, 8.43854
420, -12.0129, -2.25241, 8.45299
421, -12.0175, -2.25465, 8.46682
422, -12.0226, -2.25631, 8.48114
423, -12.0271, -2.25865, 8.49513
424, -12.0318, -2.26043, 8.50988
425, -12.0367, -2.26272, 8.52291
426, -12.0415, -2.26503, 8.53737
427, -12.0456, -2.26724, 8.55078
428, -12.0508, -2.2691, 8.5655
429, -12.0551, -2.27085, 8.57951
430, -12.0598, -2.27273, 8.59331
431, -12.0644, -2.27571, 8.60771
432, -12.0687, -2.27709, 8.62123
433, -12.0737, -2.27957, 8.63473
434, -12.0782, -2.28137, 8.64913
435, -12.0828, -2.28347, 8.66253
436, -12.0873, -2.28559, 8.67667
437, -12.0917, -2.28771, 8.68983
438, -12.0965, -2.28983, 8.70408
439, -12.1013, -2.29167, 8.71708
440, -12.1061, -2.29368, 8.73099
441, -12.1103, -2.29601, 8.74551
442, -12.1154, -2.29755, 8.75882
443, -12.1197, -2.29954, 8.77196
444, -12.1244, -2.30186, 8.78582
445, -12.1296, -2.30388, 8.80044
446, -12.1337, -2.30593, 8.8127
447, -12.1386, -2.30775, 8.82662
448, -12.143, -2.30984, 8.83966
449, -12.148, -2.3117, 8.85321
450, -12.1527, -2.3137, 8.86718
451, -12.1568, -2.31587, 8.8805
452, -12.1615, -2.31775, 8.89349
453, -12.1663, -2.31983, 8.90756
454, -12.1709, -2.32158, 8.92046
455, -12.1753, -2.32385, 8.93412
456, -12.1797, -2.32596, 8.94698
457, -12.184, -2.32762, 8.96018
458, -12.1884, -2.3297, 8.97335
459, -12.192, -2.33195, 8.98642
460, -12.1972, -2.3335, 9.0006
461, -12.2012, -2.33591, 9.01247
462, -12.2056, -2.33796, 9.02603
463, -12.21, -2.34023, 9.039
464, -12.2141, -2.34212, 9.05229
465, -12.2189, -2.34396, 9.06676
466, -12.2233, -2.34604, 9.07882
467, -12.2272, -2.34802, 9.09216
468, -12.2318, -2.34983, 9.1053
469, -12.2362, -2.35228, 9.11867
470, -12.2397, -2.3542, 9.13135
471, -12.2445, -2.35595, 9.14485
472, -12.2488, -2.35786, 9.15835
473, -12.2533, -2.35991, 9.1712
474, -12.2574, -2.36186, 9.18455
475, -12.262, -2.3636, 9.19733
476, -12.2668, -2.3655, 9.21074
477, -12.271, -2.36775, 9.22387
478, -12.276, -2.36933, 9.23746
479, -12.2807, -2.37148, 9.25113
480, -12.284, -2.37346, 9.26177
481, -12.2891, -2.37607, 9.27568
482, -12.2941, -2.37715, 9.29113
483, -12.2979, -2.37975, 9.30253
484, -12.303, -2.38113, 9.31631
485, -12.3069, -2.38332, 9.32804
486, -12.3101, -2.38475, 9.3381
487, -12.315, -2.3873, 9.35311
488, -12.3189, -2.3894, 9.36589
489, -12.324, -2.39043, 9.37903
490, -12.3293, -2.39289, 9.39295
491, -12.333, -2.39475, 9.40643
492, -12.3377, -2.39627, 9.41743
493, -12.3414, -2.39868, 9.43041
494, -12.3462, -2.40036, 9.4429
495, -12.3508, -2.40268, 9.45659
496, -12.3547, -2.40452, 9.46901
497, -12.3576, -2.4056, 9.47876
498, -12.3637, -2.40786, 9.49566
499, -12.3677, -2.41035, 9.50891
500, -12.3715, -2.4119, 9.51993
501, -12.3761, -2.41427, 9.53417
502, -12.3805, -2.41613, 9.54805
503, -12.3858, -2.41762, 9.56056
504, -12.3895, -2.42011, 9.57406
505, -12.3932, -2.4223, 9.58533
506, -12.3978, -2.42411, 9.59838
507, -12.4022, -2.4259, 9.61317
508, -12.4055, -2.42864, 9.62508
509, -12.4108, -2.43006, 9.63885
510, -12.4139, -2.43222, 9.65096
511, -12.4187, -2.43484, 9.66596
512, -12.424, -2.43639, 9.67915
513, -12.4274, -2.43797, 9.69077
514, -12.4316, -2.44029, 9.70325
515, -12.4354, -2.44205, 9.71539
516, -12.4396, -2.44477, 9.72893
517, -12.4449, -2.44608, 9.74346
518, -12.4488, -2.44841, 9.75595
519, -12.4541, -2.45018, 9.76983
520, -12.4584, -2.45225, 9.78311
521, -12.4621, -2.45439, 9.79532
522, -12.4667, -2.45567, 9.80838
523, -12.4706, -2.45836, 9.82046
524, -12.4752, -2.46031, 9.83499
525, -12.4804, -2.46124, 9.84777
526, -12.4845, -2.46331, 9.86062
527, -12.4885, -2.46671, 9.87472
528, -12.4927, -2.46806, 9.88638
529, -12.4977, -2.4695, 9.90161
530, -12.5015, -2.4725, 9.9124
531, -12.5065, -2.47407, 9.92876
532, -12.5097, -2.47575, 9.93905
533, -12.5156, -2.47732, 9.95214
534, -12.52, -2.47978, 9.96639
535, -12.5237, -2.48206, 9.97757
536, -12.5284, -2.48339, 9.99297
537, -12.5323, -2.48541, 10.0052
538, -12.5365, -2.48856, 10.0178
539, -12.5402, -2.48988, 10.0303
540, -12.5444, -2.49143, 10.0422
541, -12.5498, -2.49409, 10.0581
542, -12.5535, -2.49605, 10.0691
543, -12.5585, -2.49751, 10.0825
544, -12.5622, -2.50021, 10.0958
545, -12.567, -2.50232, 10.1093
546, -12.5706, -2.50437, 10.1203
547, -12.5738, -2.50604, 10.1315
548, -12.579, -2.50844, 10.1458
549, -12.5837, -2.50958, 10.1601
550, -12.5872, -2.51192, 10.1719
551, -12.5924, -2.51374, 10.1857
552, -12.596, -2.51575, 10.2003
553, -12.6009, -2.51761, 10.2136
554, -12.6054, -2.51921, 10.2256
555, -12.61, -2.5214, 10.2386
556, -12.6143, -2.52375, 10.2515
557, -12.6185, -2.52567, 10.2649
558, -12.6226, -2.52746, 10.2769
559, -12.6276, -2.52959, 10.292
560, -12.6313, -2.53139, 10.304
561, -12.6356, -2.53363, 10.3173
562, -12.6399, -2.53516, 10.3306
563, -12.6443, -2.53772, 10.3436
564, -12.6495, -2.53948, 10.3584
565, -12.6536, -2.54148, 10.3708
566, -12.6578, -2.54363, 10.3835
567, -12.662, -2.54519, 10.3966
568, -12.6664, -2.54713, 10.4086
569, -12.6707, -2.54908, 10.4218
570, -12.6749, -2.55121, 10.4348
571, -12.6796, -2.55309, 10.4482
572, -12.6839, -2.55481, 10.4615
573, -12.6878, -2.55715, 10.4739
574, -12.6926, -2.55909, 10.4873
575, -12.6967, -2.56089, 10.4997
576, -12.7008, -2.56311, 10.5128
577, -12.7051, -2.56498, 10.5259
578, -12.7097, -2.5669, 10.5382
579, -12.7137, -2.56894, 10.5513
580, -12.7183, -2.57072, 10.5639
581, -12.7226, -2.5727, 10.577
582, -12.7268, -2.57448, 10.5899
583, -12.7311, -2.57631, 10.6029
584, -12.7356, -2.57859, 10.6158
585, -12.74, -2.58047, 10.6289
586, -12.7442, -2.58234, 10.6413
587, -12.7491, -2.58423, 10.6543
588, -12.7532, -2.58635, 10.6671
589, -12.7576, -2.58828, 10.6798
590, -12.762, -2.59022, 10.6926
591, -12.7665, -2.59208, 10.7058
592, -12.7708, -2.59415, 10.7186
593, -12.7751, -2.59612, 10.7311
594, -12.7796, -2.59797, 10.7439
595, -12.7841, -2.59986, 10.7571
596, -12.7887, -2.60188, 10.7698
597, -12.7929, -2.60377, 10.7825
598, -12.7975, -2.60556, 10.7954
599, -12.802, -2.60776, 10.8082
600, -12.8063, -2.60975, 10.821
601, -12.8111, -2.61142, 10.834
602, -12.8154, -2.61361, 10.8468
603, -12.8198, -2.61576, 10.8597
604, -12.8244, -2.61758, 10.8724
605, -12.829, -2.61944, 10.8855
606, -12.8334, -2.62173, 10.8983
607, -12.8379, -2.62368, 10.9111
608, -12.8424, -2.6255, 10.9241
609, -12.8469, -2.62771, 10.9364
610, -12.8515, -2.62962, 10.9495
611, -12.8562, -2.63148, 10.9624
612, -12.8608, -2.63323, 10.9757
613, -12.8653, -2.63544, 10.988
614, -12.8699, -2.63735, 11.0012
615, -12.8744, -2.63956, 11.0138
616, -12.8791, -2.64138, 11.0272
617, -12.8836, -2.64315, 11.0396
618, -12.888, -2.64516, 11.0521
619, -12.8925, -2.64708, 11.0647
620, -12.8968, -2.64925, 11.0772
621, -12.9013, -2.65103, 11.0896
622, -12.9066, -2.65285, 11.103
623, -12.9106, -2.65477, 11.116
624, -12.9149, -2.65686, 11.1292
625, -12.92, -2.65835, 11.1423
626, -12.9245, -2.66027, 11.1548
627, -12.9293, -2.66244, 11.168
628, -12.933, -2.66413, 11.1785
629, -12.938, -2.66623, 11.194
630, -12.9426, -2.66796, 11.2055
631, -12.9468, -2.67018, 11.2186
632, -12.9512, -2.67205, 11.2306
633, -12.9563, -2.67383, 11.2429
634, -12.9611, -2.67555, 11.2576
635, -12.9655, -2.67791, 11.2692
636, -12.9704, -2.67968, 11.2824
637, -12.9752, -2.68123, 11.2957
638, -12.9788, -2.68344, 11.3068
639, -12.9847, -2.68545, 11.3204
640, -12.9887, -2.68741, 11.3333
641, -12.9923, -2.69004, 11.3438
642, -12.9976, -2.69123, 11.3575
643, -13.0023, -2.69316, 11.3705
644, -13.0069, -2.69513, 11.3833
645, -13.0109, -2.69697, 11.3938
646, -13.015, -2.6987, 11.4053
647, -13.0197, -2.70132, 11.4186
648, -13.0245, -2.70326, 11.4305
649, -13.0283, -2.70498, 11.4427
650, -13.0329, -2.70787, 11.4555
651, -13.0382, -2.70909, 11.4691
652, -13.0432, -2.71082, 11.4822
653, -13.0473, -2.71296, 11.4937
654, -13.0522, -2.71497, 11.5063
655, -13.0566, -2.71678, 11.5184
656, -13.0615, -2.71908, 11.5321
657, -13.0667, -2.72053, 11.5456
658, -13.0709, -2.72244, 11.557
659, -13.0752, -2.72455, 11.5694
660, -13.0805, -2.72606, 11.5819
661, -13.0843, -2.72827, 11.5939
662, -13.0893, -2.73, 11.6065
663, -13.0939, -2.73166, 11.619
664, -13.0991, -2.7336, 11.6318
665, -13.1029, -2.73521, 11.6427
666, -13.1078, -2.73749, 11.6547
667, -13.1126, -2.73935, 11.667
668, -13.1174, -2.74102, 11.6804
669, -13.122, -2.74326, 11.6918
670, -13.1265, -2.74543, 11.7039
671, -13.1311, -2.74663, 11.7167
672, -13.1359, -2.7487, 11.7295
673, -13.1407, -2.75074, 11.7407
674, -13.1454, -2.75215, 11.7531
675, -13.1509, -2.75444, 11.767
676, -13.156, -2.75556, 11.7804
677, -13.1607, -2.75728, 11.7931
678, -13.1655, -2.75955, 11.8048
679, -13.1702, -2.76158, 11.8161
680, -13.1746, -2.76367, 11.8284
681, -13.1755, -2.76348, 11.8323
682, -13.18, -2.76601, 11.843
683, -13.1847, -2.76815, 11.8557
684, -13.19, -2.76958, 11.8688
685, -13.1954, -2.77152, 11.8824
686, -13.2007, -2.77352, 11.8958
687, -13.2054, -2.77524, 11.9079
688, -13.211, -2.77695, 11.9219
689, -13.2156, -2.77946, 11.9341
690, -13.2209, -2.78158, 11.9474
691, -13.226, -2.78342, 11.9606
692, -13.2308, -2.78511, 11.9727
693, -13.2359, -2.78745, 11.9858
694, -13.2409, -2.7894, 11.9989
695, -13.2467, -2.79103, 12.0127
696, -13.2516, -2.79302, 12.0254
697, -13.2567, -2.79514, 12.0379
698, -13.2616, -2.79748, 12.0499
699, -13.2672, -2.79891, 12.0636
700, -13.272, -2.80115, 12.0753
701, -13.277, -2.80322, 12.0885
702, -13.2828, -2.80492, 12.102
703, -13.2881, -2.80672, 12.1144
704, -13.2934, -2.80864, 12.1275
